Cueanexo,Nombre,id_departamento,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario
60640700,CENTRO EDUCATIVO DE NIVEL SECUNDARIO Nº469,6441,,,,
60640800,INSTITUTO DE PROFESORADO PABLO VI,6441,,,,
60640900,JARDÍN DE INFANTES Nº941 BERNARDINO RIVADAVIA,6441,,1.0,,
60641100,JARDÍN DE INFANTES Nº924 JUANA PAULA MANSO,6560,,1.0,,
60641200,INSTITUTO SUPERIOR DEL PROFESORADO JUAN NEPOMUCENO TERRERO,6441,,,,
60641400,INSTITUTO SAN LUIS,6441,,,,1.0
60641500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 “LA LEGIÓN”,6441,,,,1.0
60641600,ESCUELA DE EDUCACIÓN PRIMARIA Nº59 PROF. VICTOR MERCANTE,6441,,,1.0,
60641800,JARDÍN DE INFANTES NUESTRA SEÑORA DE FATIMA,6441,,1.0,,
60642000,ESCUELA SAGRADO CORAZON DE JESUS,6441,,,1.0,
60642100,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 LUIS CASTELLS,6441,,,1.0,
60642200,JARDÍN DE INFANTES Nº908 EL SOMBRERITO,6084,1.0,1.0,,
60642300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 MINISTRO ZARINI,6084,,,,1.0
60642301,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,6084,,,,1.0
60642400,INSTITUTO SUPERIOR DR. PEDRO DIAZ PUMARA,6084,,,,
60642500,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 GENERAL SAN MARTIN,6084,,,1.0,
60642600,COLEGIO INMACULADA CONCEPCION,6084,1.0,1.0,1.0,
60642700,ESCUELA SANTA MARTA,6441,,1.0,1.0,
60642800,ESCUELA SAN VICENTE DE PAUL,6441,,,1.0,
60642900,JARDÍN DE INFANTES Nº920 ALFONSINA STORNI,6441,1.0,1.0,,
60643000,COLEGIO SAN ANTONIO,6441,,1.0,1.0,
60643100,INSTITUTO DE FORMACIÓN Y CAPACITACIÓN SINDICATO DE SALUD PÚBLICA DE LA PROVINCIA DE BUENOS AIRES,6441,,,,
60643200,ESCUELA DE EDUCACIÓN PRIMARIA Nº66 ALMIRANTE GUILLERMO BROWN,6441,,,1.0,
60643400,JARDÍN DE INFANTES Nº905 JAIME GLATTSTEIN,6826,1.0,1.0,,
60643500,ESCUELA DE EDUCACIÓN PRIMARIA Nº24 DR. JOSÉ GIORDANELLI,6560,,,1.0,
60643600,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Nº21 DR. RICARDO ROJAS,6560,,,,
60643700,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TÉCNICA Nº9,6441,,,,
60643800,ESCUELA ESPECIAL Nº501,6560,,,,
60643900,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº97,6441,,,,
60644000,JARDÍN DE INFANTES MARIA AON DE ASSEF,6560,1.0,1.0,,
60644100,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 DOMINGO FAUSTINO SARMIENTO,6560,,,1.0,
60644200,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº8,6568,,,,1.0
60644300,JARDÍN DE INFANTES Nº902 PEUMAYEN,6560,,1.0,,
60644400,JARDÍN DE INFANTES Nº907 SARA ECCLESTON,6560,1.0,1.0,,
60644500,JARDÍN DE INFANTES Nº926 VOCECITAS DE BANDONEON,6560,,1.0,,
60644600,JARDÍN DE INFANTES Nº932,6560,,1.0,,
60644700,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº4 MARÍA EVA DUARTE DE PERÓN,6560,,,,1.0
60644800,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 ANTARTIDA ARGENTINA,6560,,,1.0,
60644900,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 MANUEL NICOLÁS SAVIO,6560,,,1.0,
60645000,JARDÍN DE INFANTES CASITA DE NAZARETH,6560,,1.0,,
60645100,ESCUELA BARTOLOME MITRE,6560,,,,1.0
60645200,ESCUELA BARTOLOME MITRE,6560,,,1.0,
60645300,JARDÍN DE INFANTES BARTOLOME MITRE,6560,1.0,1.0,,
60645400,ESCUELA DE EDUCACIÓN PRIMARIA Nº54 JORGE NEWBERY,6560,,,1.0,
60645600,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 MARTÍN FIERRO,6560,,,1.0,
60645700,ESCUELA DE EDUCACIÓN PRIMARIA Nº11 EL LIBERTADOR,6560,,,1.0,
60645900,ESCUELA DE EDUCACIÓN PRIMARIA Nº31 DARDO ROCHA,6560,,,1.0,
60646000,JARDÍN DE INFANTES Nº915 ANTONIO BERNI,6560,,1.0,,
60646100,INSTITUTO SUPERIORDE FOR.DOC.Y TEC.NO OFICIAL STA. M. DE LA ASUNCION,6735,,,,
60646200,INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA Nº143,6735,,,,
60646300,JARDÍN MUNICIPAL EL DUENDE AZUL,6735,,1.0,,
60646400,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 BERNARDINO RIVADAVIA,6735,,,1.0,
60646500,CENTRO DE ADULTOS Nº701,6735,,,,
60646600,JARDÍN DE INFANTES Nº905,6735,1.0,1.0,,
60646700,ESCUELA SANTA MARIA DE LA ASUNCION,6735,,,1.0,
60646800,ESCUELA ESPECIAL Nº502,6735,,,,
60647000,JARDÍN DE INFANTES Nº906 LOS GRANADEROS,6231,1.0,1.0,,
60647100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ELSA LORENZO,6231,,,,1.0
60647200,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 DOMINGO FAUSTINO SARMIENTO,6231,,,1.0,
60647300,ESCUELA INTEGRAL CATOLICA,6224,,,1.0,
60647400,INSTITUTO INTEGRAL CATOLICO,6224,,,,1.0
60647500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 JOSÉ L SUAREZ,6224,,,,1.0
60647600,ESCUELA DE EDUCACIÓN PRIMARIA Nº57 JOAQUIN V. GONZALEZ,6224,,,1.0,
60647700,JARDÍN DE INFANTES Nº909 ROSARIO VERA PEÑALOZA,6224,1.0,1.0,,
60647800,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 JOHN F.KENNEDY,6028,,,1.0,
60647900,JARDÍN DE INFANTES EL SALVADOR,6028,,1.0,,
60648000,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 MARTÍN FIERRO,6336,,,1.0,
60648100,ESCUELA DE ADULTOS Nº717,6539,,,,
60648200,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 SANTOS VEGA,6336,,,1.0,
60648500,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 RICARDO GUTIERREZ,6119,,,1.0,
60648600,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 MARIANO MORENO,6343,,,1.0,
60648700,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 JOAQUÍN V. GONZÁLEZ,6343,,,1.0,
60648800,ESCUELA DE EDUCACIÓN PRIMARIA Nº11 HIPOLITO YRIGOYEN,6343,,,1.0,
60648900,JARDÍN DE INFANTES Nº910 JUAN ARTURO BERTON,6105,1.0,1.0,,
60649000,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 LUCILA ANCHORENA DE URQUIZA,6623,,,1.0,
60649100,JARDÍN DE INFANTES Nº912 JESUS REY VILLAMIL,6028,1.0,1.0,,
60649200,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 RICARDO GUTIERREZ,6343,,,1.0,
60649300,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº1 DR. RAMÓN SANTAMARINA,6791,,,,1.0
60649400,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 MARTÍN MIGUEL DE GÜEMES,6791,,,1.0,
60649500,ESCUELA DE EDUCACIÓN PRIMARIA Nº33 GUILLERMO ENRIQUE HUDSON,6791,,,1.0,
60649600,ESCUELA DE EDUCACIÓN PRIMARIA Nº38 JOSÉ HERNANDEZ,6791,,,1.0,
60649700,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 MARIANO MORENO,6791,,,1.0,
60649800,JARDÍN DE INFANTES Nº920 VI BRIGADA AEREA,6791,1.0,1.0,,
60649900,ESCUELA DE EDUCACIÓN PRIMARIA Nº19 BERNARDINO RIVADAVIA,6791,,,1.0,
60650100,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº4 JOSÉ HERNÁNDEZ,6791,,,,1.0
60650200,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 DOMINGO FAUSTINO SARMIENTO,6791,,,1.0,
60650300,JARDÍN DE INFANTES NUESTRA SEÑORA DE LUJAN,6638,,1.0,,
60650400,INSTITUTO ALMAFUERTE,6638,,,,1.0
60650500,INSTITUTO MODELO DE PILAR,6638,,1.0,1.0,
60650600,COLEGIO ARCO IRIS DEL PILAR,6638,,,1.0,
60650700,COLEGIO NUESTRA SEÑORA DE LUJAN,6638,,,1.0,
60650800,JARDÍN DE INFANTES EL DUENDE AZUL,6638,,1.0,,
60650900,INSTITUTO MODELO DE PILAR,6638,,,,1.0
60651000,INSTITUTO NUESTRA SEÑORA DE FATIMA,6638,,,,1.0
60651100,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 DR. RICARDO ROJAS,6077,,,1.0,
60651200,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 REMEDIOS DE ESCALADA,6077,,,1.0,
60651300,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 ESTEBAN ECHEVERRIA,6077,,,1.0,
60651400,INSTITUTO SANTA TERESITA,6077,,,,1.0
60651800,COLEGIO DEL SOL,6805,,,1.0,
60651900,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 JUAN BAUTISTA ALBERDI,6547,,,1.0,
60652000,JARDÍN DE INFANTES FRAY MAMERTO ESQUIU,6028,,1.0,,
60652200,JARDÍN DE INFANTES Nº902 GRANADEROS DE SAN MARTIN,6770,,1.0,,
60652300,JARDÍN DE INFANTES Nº907 DR. ENNIO EGIDIO A. LOCATELLI,6770,1.0,1.0,,
60652400,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 MARCOS SASTRE,6749,,,1.0,
60652600,INSTITUTO ESCUELA DE ENFERMERIA Y ESPEC.PARAMEDICAS CRUZ ROJA,6749,,,,
60652700,INSTITUTO NTRA.SRA.DE LA MISERICORDIA,6749,,,,1.0
60652800,ESCUELA NUESTRA SEÑORA DE LA MISERICORDIA,6749,,,1.0,
60652900,ESCUELA ESPECIAL Nº501 MARIE TAPIE,6749,,,,
60653000,JARDÍN DE INFANTES Nº918 BERNARDO DE MONTEAGUDO,6749,,1.0,,
60653300,JARDÍN DE INFANTES BICHITO DE LUZ,6686,,1.0,,
60653400,INSTITUTO SAN JOSE,6686,,,,1.0
60653500,ESCUELA RECONOCIDA SAN JOSE,6686,,,1.0,
60653600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 MARIE CURIE,6686,,,,1.0
60653700,ESCUELA ESPECIAL Nº501 JUAN PEDRO CABODI,6686,,,,
60653900,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 JUAN BAUTISTA AZOPARDO,6763,,,1.0,
60654000,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 DOMINGO FAUSTINO SARMIENTO,6763,,,1.0,
60654100,CENTRO EDUCATIVO DE NIVEL SECUNDARIO Nº451 “PAULO FREIRE”,6588,,,,
60654200,ESCUELA ESPECIAL Nº501 DIONISIO G. DE KEREVENANT,6665,,,,
60654300,ESCUELA DE ADULTOS Nº701 CESAR BARISONE,6175,,,,
60654301,CENTRO DE ADULTOS Nº704/01,6175,,,,
60654302,CENTRO DE ADULTOS Nº706/01,6175,,,,
60654400,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 MARIANO MORENO,6665,,,1.0,
60654500,INSTITUTO ANNA BOTTGER DE GESELL,6868,,,1.0,
60654600,COLEGIO GENERAL DON JOSÉ DE SAN MARTIN,6868,,1.0,1.0,
60654700,COLEGIO SAN PATRICIO,6868,,,1.0,
60654900,INSTITUTO ANNA BÖTTGER DE GESELL,6868,,,,
60655000,JARDÍN DE INFANTES DIENTITOS FLOJOS,6763,1.0,1.0,,
60655100,CENTRO DE ADULTOS Nº703,6588,,,,
60655200,JARDÍN DE INFANTES Nº912 MARIANO MORENO,6588,,1.0,,
60655500,ESCUELA DE EDUCACIÓN PRIMARIA Nº53 JORGE CORBETT,6588,,,1.0,
60655700,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 PAULA ALBARRACIN,6588,,,1.0,
60655800,JARDÍN DE INFANTES Nº907,6175,,1.0,,
60655900,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 EMILIO MARTINEZ DE HOZ,6665,,,1.0,
60656000,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TÉCNICA Nº4625,6665,,,,
60656200,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 EVA PERON,6868,,,1.0,
60656300,ESCUELA DE EDUCACIÓN PRIMARIA Nº5,6868,,,1.0,
60656400,JARDÍN DE INFANTES Nº904,6868,1.0,1.0,,
60656500,INSTITUTO DON BOSCO,6763,,1.0,1.0,
60656600,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 GRANADEROS DEL GENERAL SAN MARTIN,6763,,,1.0,
60656700,COLEGIO MARIA AUXILIADORA,6763,,,1.0,
60656800,ESCUELA DE EDUCACIÓN SECUNDARIA LAURA VICUÑA,6763,,,,1.0
60656900,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 FRAY LUIS BELTRÁN,6077,,,1.0,
60657000,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 JUAN LAVALLE,6077,,,1.0,
60657100,ESCUELA DE EDUCACIÓN PRIMARIA Nº40 LIBERTAD,6028,,,1.0,
60657200,ESCUELA DE EDUCACIÓN PRIMARIA Nº52 FLORENTINO AMEGHINO,6028,,,1.0,
60657300,JARDÍN DE INF. NTRA.SRA.DEL ROSARIO DE FATIMA,6028,1.0,1.0,,
60657400,INSTITUTO SECUNDARIO DEL SALVADOR,6028,,,,1.0
60657500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ALMIRANTE GUILLERMO BROWN,6028,,,,1.0
60657600,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Nº41,6028,,,,
60657800,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 BARTOLOMÉ MITRE,6028,,,1.0,
60657900,INSTITUTO LA ASUNCION DE LA VIRGEN,6861,,,1.0,
60658100,INSTITUTO SAN CARLOS,6861,,,,1.0
60658200,COLEGIO OLIVOS DEL SOL,6861,,,1.0,
60658400,ESCUELA DE EDUCACIÓN PRIMARIA Nº31 DR. ANGEL ACUÑA,6861,,,1.0,
60658600,ESCUELA DE EDUCACIÓN PRIMARIA Nº60 TOMAS GRIGERA,6490,,,1.0,
60658700,ESCUELA PARROQUIAL NUESTRA SEÑORA DE LUJAN,6490,,,1.0,
60658800,JARDÍN DE INFANTES Nº905 FRAY LUIS BELTRAN,6490,,1.0,,
60658900,INSTITUTO MARIO MADEDDU,6490,,,1.0,
60659000,JARDÍN DE INFANTES Nº925 ALFONSINA STORNI,6490,,1.0,,
60659100,ESCUELA DE EDUCACIÓN PRIMARIA Nº57 PUEBLO DE LA PAZ,6490,,,1.0,
60659300,NUESTRA SEÑORA DE ITATI,6490,,,,1.0
60659400,JARDÍN DE INFANTES NUESTRA SEÑORA DE ITATI,6490,,1.0,,
60659500,INSTITUTO GENERAL SAN MARTIN,6490,,,1.0,
60659600,INSTITUTO GENERAL SAN MARTÍN,6490,,,,1.0
60659700,INSTITUTO DE FORMACION SUPERIOR PADRE FRASSINETTI,6035,,,,
60659800,JARDÍN DE INFANTES NUESTRA SEÑORA DE LORETO,6035,1.0,1.0,,
60659900,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 MARIA SANCHEZ DE THOMPSON,6035,,,1.0,
60660000,COLEGIO VICENTE SAURAS,6035,,,1.0,
60660100,JARDÍN DE INFANTES SIDNEY SOWELL,6490,,1.0,,
60660200,JARDÍN DE INFANTES MIS POLLITOS,6490,,1.0,,
60660300,COLEGIO NUESTRA SEÑORA DE ITATI,6490,,,1.0,
60660400,INSTITUTO NUESTRA SEÑORA DE LORETO,6035,,,,1.0
60660500,ESCUELA DE EDUCACIÓN ESPECIAL Nº507 DR. ROBERTO ORDENES,6035,,,,
60660600,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 FRAY LUIS BELTRÁN,6351,,,,1.0
60660700,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 TENIENTE GENERAL JULIO ARGENTINO ROCA,6351,,,1.0,
60660800,CENTRO DE ADULTOS Nº701 GEORGINA VALDEZ DE LAPARGUE,6014,,,,
60660900,ESCUELA ESPECIAL Nº501 ADOLFO G. CHAVES,6014,,,,
60661000,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº68,6014,,,,
60661100,JARDÍN DE INFANTES Nº903 ROSARIO VERA PEÑALOZA,6014,1.0,1.0,,
60661200,JARDÍN DE INFANTES Nº905 PROF. SILVIA ROGGETTI,6014,1.0,1.0,,
60661300,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 VICENTA CASTRO CAMBON,6351,,,1.0,
60661500,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 VICENTE LOPEZ Y PLANES,6574,,,1.0,
60661600,JARDÍN DE INFANTES SAN JOSÉ OBRERO,6658,,1.0,,
60661700,JARDÍN DE INFANTES Nº915 PUEBLOS ORIGINARIOS,6658,1.0,1.0,,
60661800,JARDÍN DE INFANTES Nº933 JOSEFINA E. DE BEMBERG,6658,,1.0,,
60661900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16 FORTALEZA DE LOS KILMES,6658,,,,1.0
60662000,INSTITUTO SAN GABRIEL,6658,,,,1.0
60662100,INSTITUTO SAN JOSÉ OBRERO,6658,,,,1.0
60662300,ESCUELA ESPECIAL Nº505,6658,,,,
60662400,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TÉCNICA Nº83 SIMÓN RODRÍGUEZ,6658,,,,
60662500,JARDÍN DE INFANTES Nº942 CARLOS DELLA PENNA,6427,,1.0,,
60662600,JARDÍN DE INFANTES Nº962,6427,,1.0,,
60662700,ESCUELA DE EDUCACIÓN PRIMARIA Nº155 NUESTRA SEÑORA DEL BUEN VIAJE,6427,,,1.0,
60662800,JARDÍN DE INFANTES SAN LUIS GONZAGA,6427,,1.0,,
60662900,JARDÍN DE INF. CORAZON DE DULCE DE LECHE,6427,1.0,1.0,,
60663000,ESCUELA NICOLAS REPETTO,6427,,1.0,1.0,
60663100,JARDÍN DE INFANTES Nº936,6427,,1.0,,
60663200,JARDÍN DE INFANTES Nº938,6427,1.0,1.0,,
60663300,JARDÍN DE INFANTES ANTONIO DE SAINT EXUPERY,6427,1.0,1.0,,
60663400,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 DOMINGO FAUSTINO SARMIENTO,6679,,,1.0,
60663500,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 FLORENTINO AMEGHINO,6679,,,1.0,
60663600,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 JOSÉ MANUEL ESTRADA,6679,,,1.0,
60663700,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 MANUEL BELGRANO,6679,,,1.0,
60663800,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 JUAN BAUTISTA ALBERDI,6679,,,1.0,
60663900,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 GENERAL JOSÉ DE SAN MARTIN,6679,,,1.0,
60664000,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 MARIANO MORENO,6679,,,1.0,
60664100,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 ALMAFUERTE,6679,,,1.0,
60664200,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 HIPOLITO YRIGOYEN,6679,,,1.0,
60664300,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 ALMIRANTE GUILLERMO BROWN,6679,,,1.0,
60664400,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 JULIO ARGENTINO ROCA,6679,,,1.0,
60664500,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 REMEDIOS ESCALADA DE SAN MARTIN,6679,,,1.0,
60664600,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 PAULA ALBARRACIN,6679,,,1.0,
60664700,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 BARTOLOME MITRE,6679,,,1.0,
60664800,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 NICOLAS AVELLANEDA,6679,,,1.0,
60664900,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 JUAN JOSÉ PASO,6679,,,1.0,
60665100,COLEDIO NUEVO SURCO,6679,,,1.0,
60665200,ESCUELA ESPECIAL Nº501 GERMAN ALVAREZ,6679,,,,
60665201,ANEXO ESCUELA ESPECIAL Nº501 GERMAN ALVAREZ,6679,,,,
60665300,ESCUELA DE ADULTOS Nº701 JOAQUÍN VICTOR GONZALEZ,6679,,,,
60665400,CENTRO DE ADULTOS Nº702,6679,,,,
60665500,JARDÍN DE INFANTES Nº901 CARLOS A. DIEHL,6679,1.0,1.0,,
60665600,JARDÍN DE INFANTES Nº902 DR. CARLOS CORTELEZZI,6679,1.0,1.0,,
60665700,JARDÍN DE INFANTES Nº903,6679,1.0,1.0,,
60665800,JARDÍN DE INFANTES Nº904 GABRIELA MISTRAL,6679,1.0,1.0,,
60665900,JARDÍN DE INFANTES Nº906,6679,1.0,1.0,,
60666000,JARDÍN DE INFANTES Nº905,6679,1.0,1.0,,
60666100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 JOSÉ MANUEL ESTRADA,6679,,,,1.0
60666300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 GERMÁN SILVA BENÍTEZ,6679,,,,1.0
60666400,COLEGIO NUEVO SURCO,6679,,,,1.0
60666500,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 GHIGLIONE MARCO SILVIO,6679,,,,1.0
60666600,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº64,6679,,,,
60666700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,6679,,,,1.0
60666800,INSTITUTO AMERICA,6679,,,,1.0
60667000,COLEGIO SAN MIGUEL,6028,,,,1.0
60667100,ESTABLECIMIENTO EDUCATIVO ARGENTINO,6028,,,1.0,
60667200,INSTITUTO PARROQUIAL STELLA MARIS,6028,,,,1.0
60667300,COLEGIO SAN MIGUEL,6028,,,1.0,
60667400,COLEGIO NUESTRA SEÑORA DE LUJAN,6028,,,1.0,
60667500,COLEGIO HERMANOS AMEZOLA,6427,,,1.0,
60667600,JARDÍN DE INFANTES Nº911 REGIMIENTO PATRICIOS ARGENTINOS,6427,,1.0,,
60667700,JARDÍN DE INFANTES Nº937 ALFONSINA STORNI,6427,,1.0,,
60667800,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 MARIA EVA DUARTE,6427,,,1.0,
60667900,ESCUELA DE EDUCACIÓN PRIMARIA Nº75 ESTEBAN ECHEVERRIA,6427,,,1.0,
60668100,ESCUELA DE EDUCACIÓN PRIMARIA Nº49 DR. RICARDO GUTIERREZ,6427,,,1.0,
60668200,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 DOMINGO FAUSTINO SARMIENTO,6427,,,1.0,
60668300,INSTITUTO ESCUELA JUAN PABLO II,6427,,,,1.0
60668500,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 HIPÓLITO YRIGOYEN,6392,,,1.0,
60668600,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 NUESTRA SEÑORA DEL CARMEN,6392,,,1.0,
60668700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 FORTÍN CORONEL GAINZA,6392,,,,1.0
60668701,ANEXO FORTIN CORONEL GAINZA,6392,,,,1.0
60668800,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 CONSTANCIO C. VIGIL,6392,,,1.0,
60668900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 LUIS A MAZZONE,6392,,,,1.0
60669000,JARDÍN DE INFANTES Nº904 ROSARIO V.PEÑALOZA,6392,1.0,1.0,,
60669100,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 ANTARTIDA ARGENTINA,6638,,,1.0,
60669200,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 BARTOLOME MITRE,6638,,,1.0,
60669300,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 JOSÉ HERNANDEZ,6638,,,1.0,
60669400,ESCUELA SANTA MARIA,6638,,,1.0,
60669700,JARDÍN DE INFANTES Nº910 RICARDO GUTIERREZ,6638,,1.0,,
60669800,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 ISLAS MALVINAS,6638,,,1.0,
60669900,ESCUELA DE EDUCACIÓN PRIMARIA Nº45 MARCOS SASTRE,6028,,,1.0,
60670000,INSTITUTO MODELO DEFENSORES DE GLEW,6028,,,1.0,
60670100,JARDÍN DE INFANTES Nº909,6028,,1.0,,
60670200,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 ARENALDO FERRAROTTI,6638,,,1.0,
60670300,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 MANUEL BELGRANO,6638,,,1.0,
60670400,JARDÍN DE INFANTES Nº908 BENITO QUINQUELA MARTIN,6638,,1.0,,
60670500,INSTITUTO SAN JOSÉ,6154,1.0,1.0,1.0,
60670501,CURSO ANEXO A ESPECIAL Nº140 SAN JOSE,6154,,,,
60670600,COLEGIO SAN JOSE,6154,,,,1.0
60670700,ESCUELA DE EDUCACIÓN PRIMARIA Nº33 25 DE MAYO,6154,,,1.0,
60670800,CENTRO DE ADULTOS Nº702,6651,,,,
60670900,INSTITUTO SUPERIOR DE FORMACION DOCENTE NRO.37,6651,,,,
60671000,JARDÍN DE INFANTES Nº904 MARIQUITA S. DE THOMSON,6651,1.0,1.0,,
60671100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 LUCIO V MANSILLA,6651,,,,1.0
60671200,INSTITUTO SAN ANTONIO,6651,,,,1.0
60671300,INSTITUTO SAN JOSÉ OBRERO,6651,,,,1.0
60671700,ESCUELA DE EDUCACIÓN PRIMARIA Nº34 VÍCTOR MERCANTE,6434,,,1.0,
60671800,JARDÍN DE INFANTES Nº905 CONSTANCIO C VIGIL,6595,1.0,1.0,,
60671900,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2,6861,,,,1.0
60672000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14 DR. TRISTÁN ACHAVAL RODRÍGUEZ,6091,,,,1.0
60672200,ESCUELA DE ADULTOS Nº702,6840,,,,
60672201,CENTRO DE ADULTOS Nº713/02,6840,,,,
60672300,ESCUELA DE EDUCACIÓN PRIMARIA Nº36 TENIENTE GENERAL PABLO RICCHIERI,6840,,,1.0,
60672400,ESCUELA DE EDUCACIÓN ESPECIAL Nº504 ISLAS MALVINAS,6840,,,,
60672500,ESCUELA DE EDUCACIÓN PRIMARIA Nº42 PROVINCIA DE TUCUMAN,6840,,,1.0,
60672600,JARDÍN DE INFANTES Nº917 JOSÉ HERNANDEZ,6840,,1.0,,
60672700,JARDÍN MUNICIPAL EL LIBERTADOR,6840,,1.0,,
60672800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 MARIA CLAUDIA FALCONE,6840,,,,1.0
60672900,ESCUELA DE EDUCACIÓN PRIMARIA Nº35 REPUBLICA DEL PARAGUAY,6840,,,1.0,
60673000,JARDÍN MI MUNDO FELIZ,6490,,1.0,,
60673100,INSTITUTO SECUNDARIO RAMALLO,6665,,,,1.0
